repo_url,stars,forks,repo_size_kb,open_issues_count,num_files,num_py_files,num_js_files,num_ts_files,num_html_files,num_css_files,num_json_files,num_sh_files,num_yaml_files,num_test_files,test_file_ratio,num_docs_files,num_notebooks,other_extensions_count,has_dedicated_test_dir,has_license,has_src_dir,has_docs_dir,has_scripts_dir,num_dirs,avg_files_per_dir,avg_py_file_len,avg_test_file_len,avg_nb_cell_count,avg_docs_file_len,num_dependencies,repo_age_days,recent_activity_days,has_pyproject_toml,has_dockerfile,has_github_actions,has_requirements_txt,has_conda_env_file,has_docker_compose,has_precommit_config,has_setup_py,has_tox_ini,has_makefile
https://github.com/PleasePrompto/notebooklm-skill,5373,559,203,18,21,10,0,0,0,0,0,0,0,0,0.0,7,0,4,False,True,False,False,True,3,5.25,211.9,0.0,0.0,271.7,2,164,0,False,False,False,True,False,False,False,False,False,False
https://github.com/PokeAPI/pokeapi,5050,1099,49198,197,688,47,5,0,0,0,5,3,383,1,0.021,16,0,228,False,True,False,False,False,62,10.92,629.3,11.0,0.0,33.6,10,4136,0,False,True,True,True,False,True,False,False,False,True
https://github.com/PrefectHQ/fastmcp,24191,1873,48641,224,1379,420,3,0,0,4,19,8,27,298,0.415,54,0,546,True,True,True,True,True,232,5.92,192.3,346.1,0.0,80.4,36,487,0,True,False,True,False,False,True,True,False,False,False
https://github.com/PrefectHQ/marvin,6114,394,68559,85,326,144,0,0,0,2,1,0,11,30,0.172,16,0,122,True,True,True,True,True,67,4.79,121.9,192.2,0.0,76.9,13,1117,0,True,False,True,False,False,False,True,False,False,False
https://github.com/PrefectHQ/prefect,22012,2193,210065,913,5126,1138,6,1542,2,4,54,6,114,625,0.355,80,0,1555,True,True,True,True,True,785,6.52,265.4,507.4,0.0,110.2,172,2832,0,True,True,True,False,False,True,True,False,False,False
https://github.com/PriorLabs/TabPFN,5978,602,284299,37,240,117,0,0,0,0,44,0,11,51,0.304,11,1,5,True,True,True,False,True,33,7.06,228.1,241.1,87.0,92.9,14,1370,0,True,False,True,False,False,False,True,False,False,False
https://github.com/Project-MONAI/MONAI,8041,1465,71757,497,1539,504,0,0,0,1,13,1,24,788,0.61,56,0,152,True,True,False,True,False,152,10.06,290.6,132.3,0.0,169.5,110,2364,0,True,True,True,True,True,False,True,True,False,False
https://github.com/PromtEngineer/localGPT,22215,2486,3974,20,147,42,4,40,1,1,4,4,2,2,0.045,24,0,23,False,True,True,False,False,20,7.0,242.9,95.0,0.0,302.1,52,1043,0,False,False,False,True,False,True,False,False,False,False
https://github.com/PyCQA/bandit,7897,746,5894,222,298,170,0,0,0,0,1,0,12,26,0.133,71,0,18,True,True,False,True,True,27,10.64,121.7,201.9,0.0,29.6,7,2897,0,False,True,True,True,False,False,True,True,True,False
https://github.com/PyCQA/isort,6922,624,25610,116,192,73,0,0,0,2,1,5,13,37,0.336,29,0,32,True,True,False,True,True,46,4.09,158.2,446.3,0.0,169.1,3,4593,0,True,True,True,False,False,False,True,False,True,False
https://github.com/PyCQA/pycodestyle,5153,752,1938,106,78,47,0,0,0,0,0,0,3,11,0.19,7,0,10,True,True,False,True,False,6,11.14,128.8,135.5,0.0,146.6,0,6025,1,False,False,True,False,False,False,True,True,True,True
https://github.com/PyGithub/PyGithub,7690,1873,21448,391,1397,325,0,0,0,0,1,5,19,0,0.0,28,0,1019,True,False,False,True,True,14,93.13,222.5,0.0,0.0,160.6,21,5149,0,True,False,True,True,False,False,True,False,True,False
https://github.com/PyMySQL/PyMySQL,7837,1439,1450,24,80,27,0,0,0,0,3,0,6,17,0.386,13,0,14,True,True,False,True,False,16,4.71,215.1,199.2,0.0,62.0,6,5361,1,True,False,True,False,False,False,False,False,False,False
https://github.com/PyQt5/PyQt,7123,1986,141727,1,1125,340,12,0,7,5,6,1,2,0,0.0,177,0,575,True,True,False,False,False,301,3.73,174.0,0.0,0.0,21.9,22,3289,0,True,False,True,False,False,False,False,False,False,False
https://github.com/PySimpleGUI/PySimpleGUI,13706,1826,37579,715,631,338,0,0,0,0,0,0,2,0,0.0,6,0,285,False,True,False,False,False,10,57.36,110.4,0.0,0.0,69.3,0,2820,0,False,False,True,False,False,False,False,False,False,False
https://github.com/Pythagora-io/gpt-pilot,33795,3504,52680,242,518,122,41,136,5,9,24,3,7,29,0.192,6,0,136,True,True,False,True,False,123,4.18,152.9,139.2,0.0,83.8,53,959,0,True,True,True,True,False,False,True,False,False,False
https://github.com/Python3WebSpider/ProxyPool,6170,2225,943,44,69,45,0,0,0,0,0,1,10,0,0.0,3,0,10,False,True,False,False,False,16,4.06,41.2,0.0,0.0,144.7,17,3188,2,False,True,True,True,False,True,False,False,False,False
https://github.com/Qiskit/qiskit,7196,2821,166253,1124,3823,788,0,0,0,0,9,9,2033,353,0.309,77,1,553,True,True,False,True,False,251,15.17,216.8,467.2,4.0,52.4,6,3316,0,True,True,True,True,True,False,False,True,True,True
https://github.com/Qix-/better-exceptions,4724,209,242,36,47,12,0,0,0,0,0,4,2,9,0.429,1,0,19,True,True,False,False,False,7,5.88,59.8,21.4,0.0,136.0,0,3307,3,False,False,True,False,False,False,False,True,False,False
https://github.com/QuentinFuxa/WhisperLiveKit,10025,1031,35203,22,169,92,6,0,2,1,9,0,3,4,0.042,13,0,39,True,True,False,True,True,23,7.04,276.6,513.8,0.0,156.7,11,468,0,True,True,True,False,False,True,False,False,False,False
https://github.com/QuipNetwork/hashsigs-py,8288,16,74,0,25,3,0,0,0,0,1,1,3,2,0.4,1,0,14,True,False,False,False,False,7,3.12,129.0,73.5,0.0,160.0,0,217,0,True,False,True,False,False,False,False,True,True,False
https://github.com/QuipNetwork/quip-protocol,8605,140,21190,9,221,89,0,26,1,1,9,25,8,18,0.168,9,0,35,True,True,False,False,False,23,9.21,362.2,379.2,0.0,395.7,10,75,0,True,False,True,False,False,True,False,False,False,False
https://github.com/QuivrHQ/quivr,39082,3744,130685,23,231,60,1,0,1,2,28,2,18,17,0.221,39,0,63,False,True,False,True,False,54,4.2,110.7,65.1,0.0,131.2,41,1054,0,True,False,True,False,False,False,True,False,False,False
https://github.com/QwenLM/Qwen,20886,1758,37377,34,144,35,0,0,0,0,3,9,4,3,0.079,29,12,49,False,True,False,False,False,33,4.24,199.4,83.7,14.7,351.2,16,972,0,False,True,True,True,False,False,False,False,False,False
https://github.com/QwenLM/Qwen-Agent,15865,1526,19689,479,345,198,6,15,1,4,15,3,2,22,0.1,22,4,53,True,True,False,False,False,72,4.73,158.7,53.8,18.8,150.2,29,922,0,False,False,True,False,False,False,True,True,False,False
https://github.com/QwenLM/Qwen-Image,7689,471,17913,232,15,6,0,0,0,0,0,0,0,0,0.0,4,0,5,False,True,True,False,False,4,3.0,209.7,0.0,0.0,193.0,0,241,0,False,False,False,False,False,False,False,False,False,False
https://github.com/QwenLM/Qwen3,27022,1953,7000,47,104,10,1,0,0,1,0,2,9,0,0.0,37,0,44,False,False,False,True,False,38,2.67,152.2,0.0,0.0,217.3,6,786,0,False,False,True,False,False,False,False,False,False,False
https://github.com/QwenLM/Qwen3-TTS,10212,1294,7042,88,37,20,0,0,0,0,0,0,4,4,0.167,2,0,7,False,True,False,False,False,15,2.31,485.5,103.5,0.0,741.0,9,70,0,True,False,True,False,False,False,False,False,False,False
https://github.com/RICHQAQ/PasteMD,4516,277,28954,25,165,133,0,0,0,0,3,2,0,0,0.0,4,0,23,False,True,False,True,False,45,3.59,126.8,0.0,0.0,360.0,13,158,0,False,False,False,True,False,False,False,False,False,False
https://github.com/RVC-Boss/GPT-SoVITS,56305,6152,14364,869,308,175,0,0,0,0,49,4,12,3,0.017,19,2,44,False,True,False,True,False,57,5.31,269.8,113.0,11.5,306.1,55,807,0,False,True,True,True,False,True,True,False,False,False
https://github.com/RapidAI/RapidOCR,6232,608,21478,22,158,74,0,0,0,0,0,0,11,8,0.098,15,1,49,False,True,False,True,False,35,4.39,165.7,101.4,6.0,73.5,11,1913,0,False,False,True,False,False,True,True,False,False,True
https://github.com/Rapptz/discord.py,16013,3926,22582,153,310,183,6,0,3,3,0,0,11,16,0.08,24,0,64,True,True,False,True,False,36,8.38,514.3,199.1,0.0,701.1,2,3875,0,True,False,True,True,False,False,False,True,False,False
https://github.com/ReactiveX/RxPY,5006,367,5568,50,513,266,3,0,2,0,0,0,5,175,0.397,23,12,27,True,True,False,True,False,44,11.4,107.2,228.9,25.6,117.1,7,4758,0,True,False,True,False,False,False,True,False,False,False
https://github.com/RedSiege/EyeWitness,5670,901,8954,23,44,17,4,0,0,4,0,2,1,0,0.0,6,0,10,False,True,False,False,False,5,7.33,267.1,0.0,0.0,278.2,8,4417,0,False,True,False,False,False,True,False,False,False,False
https://github.com/ReversecLabs/drozer,4491,832,145015,6,307,218,2,0,1,0,0,0,0,0,0.0,7,0,79,False,True,True,False,True,86,3.53,81.0,0.0,0.0,126.3,16,5150,0,True,True,False,True,False,False,False,True,False,False
https://github.com/RhinoSecurityLabs/pacu,5118,777,27758,29,219,180,0,0,0,0,4,0,5,7,0.037,1,0,22,True,True,False,False,False,94,2.31,143.7,64.4,0.0,134.0,18,2848,0,True,True,True,False,False,False,False,False,False,True
https://github.com/Rockyzsu/stock,7458,1502,11331,22,216,151,1,0,0,0,2,0,0,0,0.0,2,49,11,False,True,False,False,False,24,8.64,115.9,0.0,28.4,101.5,17,3649,0,False,False,False,True,False,False,False,False,False,False
https://github.com/RomelTorres/alpha_vantage,4757,778,1169,1,56,23,0,0,0,0,0,0,2,4,0.148,4,0,23,False,True,False,True,False,8,6.22,208.6,252.2,0.0,104.5,2,3259,0,False,False,False,False,False,False,False,True,False,False
https://github.com/RsaCtfTool/RsaCtfTool,6860,993,21579,2,184,86,0,0,0,0,0,0,5,9,0.095,4,0,80,True,True,True,False,False,12,14.15,94.9,247.9,0.0,113.0,22,4043,0,True,True,True,True,False,False,False,False,False,False
https://github.com/Rudrabha/Wav2Lip,12907,2794,550,366,43,27,0,0,0,0,0,1,0,0,0.0,8,0,7,False,False,False,False,False,12,3.31,151.6,0.0,0.0,52.1,8,2063,0,False,False,False,True,False,False,False,False,False,False
https://github.com/RunaCapital/awesome-oss-alternatives,18951,1038,1943,100,439,6,5,0,0,3,2,0,221,0,0.0,191,0,11,False,True,False,False,False,65,6.65,64.2,0.0,0.0,27.5,0,1598,0,False,False,True,False,False,False,False,False,False,False
https://github.com/STVIR/pysot,4591,1113,6507,59,126,88,0,0,0,0,0,1,11,0,0.0,9,0,17,False,True,False,False,False,39,3.15,99.2,0.0,0.0,50.6,8,2521,1,False,False,False,True,False,False,False,True,False,False
https://github.com/SWE-agent/SWE-agent,18904,2045,71744,30,409,78,2,0,4,6,15,17,61,22,0.22,69,0,135,True,True,False,True,False,113,3.59,163.1,94.3,0.0,57.9,22,729,0,True,True,True,False,False,True,True,False,False,False
https://github.com/SWE-bench/SWE-bench,4595,816,56583,89,660,83,0,0,0,2,1,5,509,6,0.067,26,0,28,True,True,False,True,False,546,1.21,204.0,107.8,0.0,93.4,14,910,0,True,False,True,False,True,False,True,False,False,False
https://github.com/SWivid/F5-TTS,14276,2112,2369,48,96,46,0,0,0,0,0,4,16,0,0.0,8,0,22,False,True,True,False,False,31,3.0,298.0,0.0,0.0,116.5,28,540,0,True,True,True,False,False,True,True,False,False,False
https://github.com/SYSTRAN/faster-whisper,21886,1778,40514,307,40,17,0,0,0,0,1,0,1,3,0.15,2,0,16,True,True,False,False,False,8,4.44,209.5,155.0,0.0,164.0,6,1145,0,False,True,True,True,False,False,False,True,False,False
https://github.com/SamuelSchmidgall/AgentLaboratory,5474,770,1424,58,35,9,0,0,0,0,0,0,2,0,0.0,17,0,7,False,True,False,False,False,3,8.75,453.1,0.0,0.0,160.9,135,448,0,False,False,False,True,False,False,False,False,False,False
https://github.com/SciPhi-AI/R2R,7749,633,65362,110,529,240,3,31,6,1,5,3,69,33,0.121,49,1,88,False,True,False,True,False,122,4.3,271.9,433.2,3.0,107.8,16,779,0,True,True,True,False,False,True,True,False,False,False
https://github.com/ScrapeGraphAI/Scrapegraph-ai,23193,2024,16987,3,398,209,0,0,0,0,5,0,12,43,0.171,58,1,70,True,True,False,True,False,81,4.85,95.6,155.7,37.0,178.9,50,795,0,True,True,True,True,False,True,True,False,False,True
https://github.com/SesameAILabs/csm,14566,1470,29,11,9,5,0,0,0,0,0,0,0,0,0.0,1,0,3,False,True,False,False,False,0,9.0,117.6,0.0,0.0,156.0,9,399,0,False,False,False,True,False,False,False,True,False,False
https://github.com/SevaSk/ecoute,6034,846,134334,115,31,10,0,0,0,0,0,0,1,0,0.0,1,0,19,False,True,False,False,False,6,4.43,235.0,0.0,0.0,108.0,8,1059,0,False,False,False,True,False,False,False,False,False,False
https://github.com/ShishirPatil/gorilla,12792,1344,380135,244,534,210,27,0,1,6,124,4,5,3,0.014,27,1,126,False,True,False,False,False,94,5.62,208.8,50.0,29.0,131.9,83,1048,0,True,True,True,False,False,False,False,False,False,False
https://github.com/Shubhamsaboo/awesome-llm-apps,104222,15199,201386,6,1192,446,57,59,3,8,24,1,7,7,0.015,227,0,353,False,True,False,True,False,353,3.37,149.5,70.9,0.0,122.8,1085,702,0,True,True,True,False,False,True,False,False,False,False
https://github.com/SigmaHQ/sigma,10266,2579,46832,112,4533,7,0,0,0,0,153,2,4143,2,0.222,50,0,176,True,True,False,False,False,736,6.15,263.6,1169.0,0.0,99.8,0,3385,0,False,False,True,False,False,False,False,False,False,False
https://github.com/Significant-Gravitas/AutoGPT,183022,46221,440560,389,5021,800,31,1138,2,12,1083,9,66,202,0.202,339,0,1339,False,True,False,True,False,1719,2.92,252.3,376.7,0.0,138.0,182,1112,0,True,True,True,False,False,True,True,False,False,False
https://github.com/SirVer/ultisnips,7691,679,7081,119,126,51,0,0,0,0,0,4,2,32,0.386,6,0,31,True,False,False,True,False,35,3.5,127.3,198.5,0.0,79.8,2,5206,3,False,True,True,False,False,False,False,False,False,True
https://github.com/Sitoi/dailycheckin,8584,1342,30048,107,159,40,1,4,0,1,8,4,7,0,0.0,2,0,92,False,True,False,True,False,32,4.82,89.2,0.0,0.0,143.0,8,1771,0,True,True,True,True,False,True,True,True,False,True
https://github.com/SkyworkAI/SkyReels-V2,6678,1387,10085,277,42,25,0,0,0,0,0,2,1,0,0.0,2,0,12,False,True,False,False,False,10,3.82,241.6,0.0,0.0,623.0,19,351,0,False,False,False,True,False,False,True,False,False,False
https://github.com/SparkAudio/Spark-TTS,10956,1170,7196,201,70,29,0,0,0,0,0,3,1,0,0.0,2,0,35,False,True,True,False,False,38,1.79,223.5,0.0,0.0,218.0,13,400,0,False,False,False,True,False,True,False,False,False,False
https://github.com/Stability-AI/generative-models,27057,3071,88668,340,145,72,0,0,0,0,0,0,30,1,0.014,1,0,41,True,False,False,False,True,36,3.92,246.3,111.0,0.0,391.0,45,1014,0,True,False,True,True,False,False,False,False,False,False
https://github.com/StackStorm/st2,6438,782,42797,596,2988,993,1,0,1,0,35,50,864,340,0.255,32,0,672,False,True,False,False,True,496,6.01,103.8,244.7,0.0,180.3,223,4361,0,True,False,True,True,False,False,True,False,False,True
https://github.com/SuperClaude-Org/SuperClaude_Framework,22095,1862,3958,66,408,41,0,4,0,0,25,6,7,10,0.196,303,0,12,True,True,True,True,True,66,6.09,159.6,196.5,0.0,238.2,3,283,0,True,False,True,False,False,False,True,True,False,True
https://github.com/Supervisor/supervisor,9021,1264,5848,174,147,43,0,0,5,2,0,1,2,22,0.338,17,0,55,False,False,False,True,False,14,9.8,400.8,912.7,0.0,396.6,0,5593,0,False,False,True,False,False,False,False,True,True,False
https://github.com/Sygil-Dev/sygil-webui,7891,867,60377,88,362,154,13,5,4,14,10,6,60,0,0.0,20,1,75,False,True,True,True,True,105,3.42,455.1,0.0,18.0,81.1,65,1316,0,False,True,True,True,True,True,True,True,False,False
https://github.com/TEN-framework/ten-framework,10379,1248,125029,190,30687,1464,163,805,152,53,2168,172,175,431,0.227,1095,0,24009,True,True,False,True,False,4323,7.1,125.2,192.8,0.0,128.9,435,651,0,True,True,True,False,False,True,False,False,False,False
https://github.com/THUDM/slime,5066,678,248053,260,442,183,1,0,0,2,0,82,13,32,0.149,80,0,49,True,True,False,True,True,90,4.86,202.0,153.6,0.0,147.7,43,287,0,True,True,True,True,True,True,True,True,False,False
https://github.com/TMElyralab/MuseTalk,5518,780,26377,165,100,53,0,0,0,0,8,4,7,1,0.019,3,0,24,False,True,False,False,True,34,2.86,194.0,33.0,0.0,190.3,18,736,0,False,False,False,True,False,False,False,False,False,False
https://github.com/TagStudioDev/TagStudio,6840,456,24404,286,347,121,0,0,3,2,33,0,10,22,0.154,24,0,132,True,True,True,True,False,64,5.34,242.2,85.1,0.0,207.6,25,714,0,True,False,True,False,False,False,True,False,False,False
https://github.com/TauricResearch/TradingAgents,45566,8252,4238,267,82,59,0,0,0,0,0,0,0,3,0.048,2,0,18,True,True,False,False,False,16,4.82,97.4,32.7,0.0,118.5,22,459,0,True,False,False,True,False,False,False,False,False,False
https://github.com/Tautulli/Tautulli,6431,620,108370,127,3553,1706,73,0,61,18,1,4,17,78,0.044,8,0,1587,False,True,False,False,False,270,13.11,329.5,259.9,0.0,419.4,33,4056,0,False,True,True,True,False,False,False,False,False,False
https://github.com/TechXueXi/TechXueXi,5646,1938,6273,111,136,40,20,0,5,11,1,5,6,0,0.0,5,0,43,False,True,False,True,False,21,6.18,123.4,0.0,0.0,79.8,17,1732,0,False,True,True,True,False,True,False,False,False,False
https://github.com/Tencent-Hunyuan/Hunyuan3D-2,13401,1356,83148,230,226,66,0,0,2,1,0,0,1,0,0.0,15,0,141,False,True,False,True,False,43,5.14,164.0,0.0,0.0,72.5,45,435,0,False,False,False,True,False,False,False,True,False,False
https://github.com/Tencent-Hunyuan/HunyuanVideo,11914,1219,109337,172,55,34,0,0,0,0,0,3,0,1,0.029,4,0,13,True,True,False,False,True,13,3.93,217.7,180.0,0.0,276.8,15,489,0,False,False,False,True,False,False,False,False,False,False
https://github.com/Tencent-Hunyuan/HunyuanVideo-1.5,4734,216,295,31,60,39,0,0,0,0,0,0,0,0,0.0,6,0,15,False,True,False,False,False,16,3.53,297.1,0.0,0.0,278.0,24,132,0,False,False,False,True,False,False,False,False,False,False
https://github.com/TencentCloudADP/youtu-agent,4495,462,34639,55,570,212,3,56,2,4,14,2,125,53,0.2,65,0,34,True,True,False,True,True,161,3.52,100.8,51.7,0.0,91.3,19,223,0,True,True,True,False,False,False,True,False,False,True
https://github.com/Textualize/rich,55936,2084,49893,312,553,150,0,0,0,0,180,0,11,63,0.296,108,0,41,True,True,False,True,False,20,26.33,270.9,176.6,0.0,133.5,7,2334,0,True,False,True,False,False,False,True,True,True,True
https://github.com/Textualize/textual,35155,1152,493928,270,2116,733,0,1,1,1,1,0,14,254,0.257,322,0,789,True,True,True,True,False,115,18.24,135.4,158.4,0.0,91.5,22,1819,0,True,False,True,False,False,False,True,False,False,True
https://github.com/The-Pocket/PocketFlow,10310,1117,51812,68,529,255,0,0,6,1,1,0,1,14,0.052,110,2,139,True,True,False,True,False,138,3.81,69.2,183.2,11.5,105.3,180,463,0,False,False,False,False,False,False,False,True,False,False
https://github.com/The-Pocket/PocketFlow-Tutorial-Codebase-Knowledge,12173,1389,11844,64,207,7,0,0,0,0,0,0,1,0,0.0,187,0,12,False,True,False,True,False,23,8.62,248.4,0.0,0.0,270.9,8,363,0,False,True,False,True,False,False,False,False,False,False
https://github.com/TheAlgorithms/Python,219179,50288,16582,912,1504,1362,0,0,0,0,4,6,14,19,0.014,28,0,71,False,True,False,True,True,228,6.57,85.7,95.6,0.0,86.2,21,3546,0,True,True,True,False,False,False,True,False,False,False
https://github.com/TheR1D/shell_gpt,11933,952,325,113,42,24,0,0,0,0,1,3,5,4,0.143,2,0,3,True,True,False,False,True,10,3.82,84.2,159.5,0.0,264.0,6,1168,0,True,True,True,False,False,False,False,False,False,False
https://github.com/TheTom/turboquant_plus,4660,608,4789,26,157,20,0,0,0,0,15,4,1,16,0.444,55,0,46,True,True,False,True,True,25,6.04,307.7,545.1,0.0,160.6,2,7,0,True,False,True,False,False,False,False,False,False,False
https://github.com/ThioJoe/YT-Spammer-Purge,4654,390,2323,104,52,19,0,0,0,0,2,1,7,0,0.0,3,0,20,False,True,False,False,True,7,6.5,464.1,0.0,0.0,92.7,13,1616,0,False,True,True,True,False,True,False,False,False,False
https://github.com/TideDra/zotero-arxiv-daily,5053,4461,3697,43,54,17,0,0,0,0,0,0,8,7,0.292,2,0,20,True,True,True,False,False,14,3.6,59.2,78.4,0.0,162.0,17,494,0,True,True,True,False,False,False,False,False,False,False
https://github.com/TomSchimansky/CustomTkinter,13244,1155,151143,412,134,51,0,0,0,0,3,0,1,35,0.407,2,0,42,True,True,False,False,False,26,4.96,210.5,52.0,0.0,112.5,7,1854,0,True,False,False,True,False,False,True,False,False,False
https://github.com/Tongyi-MAI/Z-Image,10814,726,57444,101,37,18,0,0,0,0,0,0,0,0,0.0,2,0,17,False,True,True,False,False,7,4.62,161.4,0.0,0.0,185.0,7,126,0,True,False,False,False,False,False,False,False,False,False
https://github.com/Tribler/tribler,5212,466,141711,81,410,124,1,122,1,1,12,5,10,54,0.303,14,0,66,False,True,True,True,False,110,3.69,143.8,224.2,0.0,42.6,13,4783,2,False,False,True,True,False,True,False,False,False,False
https://github.com/Uberi/speech_recognition,8963,2432,111253,328,105,33,0,0,0,0,2,1,6,12,0.267,5,0,46,True,True,False,False,False,19,5.25,100.8,98.7,0.0,196.8,3,4361,0,True,False,True,False,False,False,False,True,False,True
https://github.com/Ulauncher/Ulauncher,4403,227,10226,136,234,139,0,0,0,5,4,0,9,29,0.173,12,0,36,True,True,False,True,True,54,4.25,74.0,57.1,0.0,58.8,12,3979,1,True,True,True,True,False,False,False,True,False,True
https://github.com/Upsonic/Upsonic,7827,726,13772,17,952,672,0,0,0,0,0,0,8,240,0.263,19,1,12,True,False,True,False,False,182,5.2,293.6,538.0,10.0,155.9,23,675,0,True,False,True,False,False,True,True,False,False,True
https://github.com/Usagi-org/ai-goofish-monitor,10460,1487,9813,26,296,81,4,46,3,2,16,2,4,28,0.257,8,0,102,True,True,True,False,False,58,5.02,132.7,117.8,0.0,118.6,18,259,0,True,True,True,True,False,True,False,False,False,False
https://github.com/ValueCell-ai/valuecell,10143,1734,22133,56,630,207,0,176,0,1,26,3,17,34,0.141,19,0,147,False,True,False,True,False,141,4.44,203.6,308.9,0.0,231.8,23,212,0,True,True,True,False,False,False,False,False,False,True
https://github.com/VeNoMouS/cloudscraper,6389,630,30795,36,50,29,0,0,6,0,1,0,2,1,0.033,5,0,6,True,True,False,False,False,10,4.55,186.7,221.0,0.0,387.6,18,2542,0,True,False,True,True,False,False,False,True,False,False
https://github.com/VectifyAI/PageIndex,23499,1943,24178,110,50,8,1,0,0,0,10,1,5,0,0.0,8,4,13,False,True,False,False,False,14,3.33,362.9,0.0,22.8,75.9,5,365,0,False,False,True,True,False,False,False,False,False,False
https://github.com/Vonng/ddia,22848,4526,57249,10,350,4,0,0,1,3,1,0,7,0,0.0,114,0,220,False,True,False,False,True,19,17.5,130.5,0.0,0.0,666.2,2,2974,0,False,False,True,False,False,False,False,False,False,True
https://github.com/WECENG/ticket-purchase,6187,753,1227,49,35,14,0,0,0,0,2,3,0,1,0.067,5,0,10,True,False,False,True,False,7,4.38,200.2,161.0,0.0,223.8,2,902,0,True,False,False,False,False,False,False,False,False,False
https://github.com/WEIFENG2333/VideoCaptioner,13828,1131,60055,122,302,138,0,4,0,1,6,4,7,27,0.164,49,0,66,True,True,False,True,True,61,4.87,193.8,258.2,0.0,86.3,12,517,0,True,False,True,False,False,False,False,False,False,False
https://github.com/WZMIAOMIAO/deep-learning-for-image-processing,26166,8248,25637,102,614,479,1,0,1,0,32,0,1,5,0.01,37,0,58,False,True,False,False,False,122,4.99,149.4,133.8,0.0,45.8,117,2330,0,False,False,False,False,False,False,False,False,False,False
https://github.com/Wan-Video/Wan2.1,15729,2510,10326,358,59,36,0,0,0,0,0,1,0,0,0.0,3,0,19,True,True,False,False,False,9,5.9,291.3,0.0,0.0,244.7,32,400,0,True,False,False,True,False,False,False,False,False,True
https://github.com/Wan-Video/Wan2.2,14984,1815,8209,270,87,57,0,0,0,0,0,1,0,0,0.0,4,0,25,True,True,False,False,False,14,5.8,336.0,0.0,0.0,159.5,31,247,0,True,False,False,True,False,False,False,False,False,True
https://github.com/X-PLUG/MobileAgent,8361,843,473462,184,1775,629,138,0,243,37,21,95,18,120,0.16,40,4,430,False,True,False,False,False,412,4.3,246.2,203.2,20.5,120.8,237,796,0,True,True,False,False,False,False,False,False,False,False
https://github.com/XX-net/XX-Net,33437,7583,60661,7924,566,401,10,0,33,6,7,5,3,12,0.029,6,0,83,False,False,False,False,False,96,5.84,316.0,72.5,0.0,24.2,10,4094,0,False,False,True,True,False,False,False,False,False,False
https://github.com/XiaoMi/ha_xiaomi_home,21592,1143,1179,96,104,39,0,0,1,0,30,1,9,8,0.17,8,0,8,True,True,False,True,False,15,6.5,495.3,176.5,0.0,198.2,0,569,0,False,False,True,False,False,False,False,False,False,False
https://github.com/XiaoYouChR/Ghost-Downloader-3,4929,269,35510,56,147,54,1,37,1,1,4,0,6,0,0.0,3,0,40,False,True,False,False,False,35,4.08,4772.9,0.0,0.0,148.3,24,959,0,True,False,True,True,False,False,False,False,False,False
https://github.com/XuehaiPan/nvitop,6756,218,1468,24,116,58,0,0,0,1,1,2,14,0,0.0,17,0,23,False,True,False,True,False,19,5.8,354.7,0.0,0.0,141.6,17,1892,0,True,True,True,True,False,True,True,True,False,False
https://github.com/Yelp/dumb-init,7264,352,276,33,48,5,0,0,0,0,0,0,3,7,0.583,2,0,31,True,True,False,False,False,7,6.0,70.2,95.9,0.0,173.5,3,3885,5,False,True,True,False,False,False,True,True,True,True
https://github.com/Yuliang-Liu/MonkeyOCR,6577,456,18816,0,123,94,0,0,0,0,2,3,2,0,0.0,6,0,16,False,True,False,True,False,28,4.24,128.3,0.0,0.0,290.0,20,302,0,False,True,False,True,False,True,False,True,False,False
https://github.com/Z4nzu/hackingtool,57281,6326,2486,49,64,40,0,0,0,0,0,2,4,0,0.0,6,0,12,False,True,False,False,False,6,9.14,126.5,0.0,0.0,141.7,1,2181,0,False,True,True,True,False,True,False,False,False,False
https://github.com/Zeyi-Lin/HivisionIDPhotos,20876,2357,48958,97,90,38,0,0,0,0,4,1,2,0,0.0,9,0,36,True,True,False,True,True,23,3.75,179.2,0.0,0.0,340.4,8,1017,0,False,True,True,True,False,True,False,False,False,False
https://github.com/ZhuLinsen/daily_stock_analysis,27514,28285,58286,62,616,180,5,165,2,2,8,5,26,98,0.353,42,0,83,True,True,True,True,True,86,7.08,372.6,276.2,0.0,247.8,38,81,0,True,True,True,True,False,True,False,False,False,False
https://github.com/Zie619/n8n-workflows,53424,6940,45314,21,2178,13,7,3,6,1,2077,8,19,1,0.071,23,0,20,False,True,True,True,True,216,10.04,556.6,106.0,0.0,343.8,11,322,0,False,True,True,True,False,True,False,False,False,False
https://github.com/Zipstack/unstract,6520,619,95159,68,2162,1222,66,1,3,122,70,20,18,41,0.032,70,0,529,False,True,False,True,False,600,3.6,124.7,202.0,0.0,153.1,154,770,0,True,True,True,False,False,True,True,False,True,False
https://github.com/Zulko/moviepy,14499,2048,169981,82,426,121,0,0,0,1,0,1,9,18,0.129,182,0,94,True,False,False,True,False,42,9.91,107.6,363.8,0.0,34.8,8,4615,0,True,True,True,False,False,False,True,False,False,False
https://github.com/aaPanel/BaoTa,4508,1012,100502,80,5975,910,2374,0,86,41,66,30,0,25,0.027,12,0,2431,False,True,False,False,False,291,20.46,434.4,113.1,0.0,296.5,55,2480,1,False,False,False,True,False,False,False,False,False,False
